Unnamed: 0	tweet_id	text	science_related	scientific_claim	scientific_reference	scientific_context	text_lemmatized
1048	1189642519757381633	all crooks should be given psychological tests 	0	0.0	0.0	0.0	all crook should be give psychological test
1049	1190798721795141632	when truth untold stops playing and the lights turn green 	0	0.0	0.0	0.0	when truth untold stop play and the light turn green
1050	1192964812575322117	jfc i oppose the system of judicial elections in general but the rule cant be well stop having elections just because voters elected democrats 	0	0.0	0.0	0.0	jfc i oppose the system of judicial election in general but the rule cant be well stop have election just because voter elect democrat
1051	1192981893307752449	 stop killing the animals 	0	0.0	0.0	0.0	stop kill the animal
1052	1194401195923853312	chrisvanhollen congressional republicans are spineless and the democrats care because it was a trump policy aside from ilhan who didnt think the genocide was a worthy cause to condemn	0	0.0	0.0	0.0	chrisvanhollen congressional republican be spineless and the democrat care because it be a trump policy aside from ilhan who didnt think the genocide be a worthy cause to condemn
1053	1195678860597219328	inactionnever stop romantizing this this isnt beautiful schools making everyone have internet is just another way to let poor people behind you say democratization is a thing when this happens	0	0.0	0.0	0.0	inactionnever stop romantizing this this isnt beautiful school make everyone have internet be just another way to let poor people behind you say democratization be a thing when this happen
1055	1197695271150350336	the role of mental illness has been brought up in discussion around this and it may or may not have played a role but the expression of mental illness in the language of white supremacy should not be erased the language of race and of violence	0	0.0	0.0	0.0	the role of mental illness have be bring up in discussion around this and it may or may not have play a role but the expression of mental illness in the language of white supremacy should not be erase the language of race and of violence
1056	1197963909015179264	short dow  ym setup  target  stop  please note this message is delayed by  mins for real time messages please contact me on infotradeinflectioncom	0	0.0	0.0	0.0	short dow ym setup target stop please note this message be delay by min for real time message please contact me on infotradeinflectioncom
1057	1198134889830375424	country music pairs well with rum but leads to chaotic avocados	0	0.0	0.0	0.0	country music pair well with rum but lead to chaotic avocado
1059	1199161697396641792	irishgirlcrypt fintechfrank theblock__ mdudas theblock__ stop publishing fake news and be better journalists	0	0.0	0.0	0.0	irishgirlcrypt fintechfrank theblock__ mdudas theblock__ stop publishing fake news and be good journalist
1060	1199320698877071360	our study found that indigenous children whose parents promoted a strong sense of cultural identity in early childhood experienced better health and socio-emotional outcomes later in life 	1	1.0	1.0	1.0	our study find that indigenous child whose parent promote a strong sense of cultural identity in early childhood experience good health and socio-emotional outcome later in life
1061	1200775750858752000	senatemajldr realdonaldtrump nancypelosi stop the impeachment charade get some work done! pass the usmca for america!!	0	0.0	0.0	0.0	senatemajldr realdonaldtrump nancypelosi stop the impeachment charade get some work do ! pas the usmca for america ! !
1062	1200818820748861440	from discover on google 	1	0.0	1.0	1.0	from discover on google
1063	1201309508342964225	 paper no  sun  - pm  commonly presents in the setting of prior or concomitant hematologic malignancies patient characteristics and outcomes in the rapidly evolving modern targeted therapy era joekhourymd doctorpemm drphyupaung nitinjainmd	1	1.0	1.0	1.0	paper no sun - pm commonly present in the setting of prior or concomitant hematologic malignancy patient characteristic and outcome in the rapidly evolve modern target therapy era joekhourymd doctorpemm drphyupaung nitinjainmd
1064	1201336547062120448	a solid minority opposed any impeachment partly due to the difficulty of figuring out if any existing body could impartially judge the charges w others thinking elections were a sufficient cure for treasonous criminal act(s)   	0	0.0	0.0	0.0	a solid minority oppose any impeachment partly due to the difficulty of figure out if any exist body could impartially judge the charge w others think election be a sufficient cure for treasonous criminal act ( s )
1065	1201567583192977410	minister of transportation rotimi amaechi has said the china civil engineering and construction corporation will be donating $m to support the university of transportation in daura katsina state   	0	0.0	0.0	0.0	minister of transportation rotimi amaechi have say the china civil engineering and construction corporation will be donate $ m to support the university of transportation in daura katsina state
1066	1201884303988150272	christmas shopping pit stop   thors tipi sheffield 	0	0.0	0.0	0.0	christmas shopping pit stop thor tipi sheffield
1067	1201898308765175810	jcdickinson x recitogigih markdalgleish ccing one of the devs behind svelte silentworks check this out is ts support in the works?	0	0.0	0.0	0.0	jcdickinson x recitogigih markdalgleish ccing one of the devs behind svelte silentworks check this out be ts support in the work ?
1068	1202275535847452673	how do we have a poverty crisis with low unemployment? this is how 	1	1.0	1.0	1.0	how do we have a poverty crisis with low unemployment ? this be how
1069	1202972487077826567	winter tipples tasting went down a treat last night! 🍹 dont worry if you missed out next on the event calendar is our christmas market this saturday from pm - pm get some christmas shopping done early and then relax with a mulled wine and mince pie 🍷  	0	0.0	0.0	0.0	winter tipple taste go down a treat last night ! 🍹 dont worry if you miss out next on the event calendar be our christmas market this saturday from pm - pm get some christmas shop do early and then relax with a mulled wine and mince pie 🍷
1070	1204291217917435904	after christmas and boxing day all roads lead to moshi club lets drink and party lots of games too dont miss this on th december 	0	0.0	0.0	0.0	after christmas and box day all road lead to moshi club let drink and party lot of game too dont miss this on th december
1072	1204803275347972098	yetsuh frank managing director at be-ex featured in this cc_yale segment on nycs building emissions laws	0	0.0	0.0	0.0	yetsuh frank manage director at be-ex feature in this cc_yale segment on nycs building emission law
1073	1205335306473525248	i disagree with fortnite winning best ongoing game i personally feel the amount of change and growth that ffxiv has dwarfs it pretty hard fortnite just seems to win in money which allows them to supercede everyone in tech both devs are great i feel there was a better choice	0	0.0	0.0	0.0	i disagree with fortnite win best ongoing game i personally feel the amount of change and growth that ffxiv have dwarf it pretty hard fortnite just seem to win in money which allow them to supercede everyone in tech both devs be great i feel there be a good choice
1074	1207043919747395586	saracarterdc anything with  will fail these  are a bunch of   	0	0.0	0.0	0.0	saracarterdc anything with will fail these be a bunch of
1076	1207922461804773376	how new orleans reduced its homeless population by  percent 	1	1.0	0.0	0.0	how new orleans reduce it homeless population by percent
1077	1210454219200679938	davidwohl realdonaldtrump cbc another stupid comment!! it was edited  and trump didnt make the cutsimple as that stop with your bs and research b you tweet😜	0	0.0	0.0	0.0	davidwohl realdonaldtrump cbc another stupid comment ! ! it be edit and trump didnt make the cutsimple a that stop with your b and research b you tweet😜
1078	1210891529906204673	job staff equipment systems engineer | company united technologies | location chula vista california united states |      | more info at 	0	0.0	0.0	0.0	job staff equipment system engineer | company unite technology | location chula vista california united state | | more info at
1079	1212020623943311360	the domino that perhaps leads to secretary of state rubio and us sen gaetz is wobbling	0	0.0	0.0	0.0	the domino that perhaps lead to secretary of state rubio and u sen gaetz be wobble
1080	1214940072681857026	armed conflict disproportionately affects children touching every aspect of their health from physical to psychological  via mdedgetweets	1	1.0	1.0	1.0	arm conflict disproportionately affect child touch every aspect of their health from physical to psychological via mdedgetweets
1081	1215026539009650689	on march   + black nationalists convened in detroit to begin the process of securing independence from the us many concluded that black americans best remaining hope for liberation was the creation of a sovereign nation-state the republic of new afrika (rna)	0	0.0	0.0	0.0	on march + black nationalist convene in detroit to begin the process of secure independence from the u many conclude that black american best remain hope for liberation be the creation of a sovereign nation-state the republic of new afrika ( rna )
1082	1215562592573243392	ab yrr haar gya toh haar gyaisme kya ho gya yrr haar or jeet to life mei hoti rehti h nothing like he pretended it just happened sometime chill and support  	0	0.0	0.0	0.0	ab yrr haar gya toh haar gyaisme kya ho gya yrr haar or jeet to life mei hoti rehti h nothing like he pretend it just happen sometime chill and support
1083	1215829509175267329	breaking democrats in congress introduce bill in support of fourth term abortions please rt    	0	0.0	0.0	0.0	break democrat in congress introduce bill in support of fourth term abortion please rt
1084	1217846842895085568	 as quoted on bbcradio this morning this could be a massive reset button for the future of farming in the uk what are your thoughts agricology?  bbcnews  	0	0.0	0.0	0.0	a quote on bbcradio this morning this could be a massive reset button for the future of farm in the uk what be your thought agricology ? bbcnews
1085	1218137579767332865	discuss 	1	0.0	1.0	1.0	discus
1086	1218198523356729344	ctvstanfield ctvmorningyyc cjay coryedelctv robwilliamsctv brettbarrettyeg grahamneilctv sarahplowmanctv geneprincipe joeyslatteryctv ctvrob darcyseatonctv tkachukycheese_ money spent on a trolling billboard could have went to a cause where someone will benefit and it will do some good instead of a marketing campaign maybe follow yegs lead and buy some lunches for kids that go without? top up the als donation in support of one of your own?	0	0.0	0.0	0.0	ctvstanfield ctvmorningyyc cjay coryedelctv robwilliamsctv brettbarrettyeg grahamneilctv sarahplowmanctv geneprincipe joeyslatteryctv ctvrob darcyseatonctv tkachukycheese_ money spend on a troll billboard could have go to a cause where someone will benefit and it will do some good instead of a marketing campaign maybe follow yegs lead and buy some lunch for kid that go without ? top up the al donation in support of one of your own ?
1088	1219299597845245952	its about to be calvinharris szn all over again as he just announced his new project with two singles dropping on friday 👀 | 📸 conormcdphoto  	0	0.0	0.0	0.0	it about to be calvinharris szn all over again a he just announce his new project with two single drop on friday 👀 | 📸 conormcdphoto
1089	1220953312867934209	scientists capture molecular maps of animal tissue with unprecedented detail -  - +general physics laboratory (gpl) scientists capture molecular maps of animal tissue with unprecedented detail  	1	1.0	1.0	1.0	scientist capture molecular map of animal tissue with unprecedented detail - - +general physic laboratory ( gpl ) scientist capture molecular map of animal tissue with unprecedented detail
1091	1221952316397563905	marthamaccallum martha - stop the redundant bs!! even if bolton is accurate wheres the crime?? doesnt change a thing	0	0.0	0.0	0.0	marthamaccallum martha - stop the redundant b ! ! even if bolton be accurate wheres the crime ? ? doesnt change a thing
1092	1221955881572503552	drkillshotq lynndoles stop lying! no guns have been seized the ones that were given up were done so voluntarily thousands ignored the demands	0	0.0	0.0	0.0	drkillshotq lynndoles stop lie ! no gun have be seize the one that be give up be do so voluntarily thousand ignore the demand
1093	1223424279943045122	gooaall! sam lafferty scores just  seconds into the third! the  extend the lead to - 	0	0.0	0.0	0.0	gooaall ! sam lafferty score just second into the third ! the extend the lead to -
1094	1223777572619800582	meditation – how it can benefit both your mental and physical health learn more about this essential health and wellness practice  	1	1.0	1.0	1.0	meditation – how it can benefit both your mental and physical health learn more about this essential health and wellness practice
1095	1223881256343166976	on  we remind nations considering their nationally determined contributions -ndcs- to fulfil their  plans & achieve targets under  that wetlands are important carbon stores that function best when intact  	1	1.0	0.0	0.0	on we remind nation consider their nationally determine contribution -ndcs- to fulfil their plan & achieve target under that wetland be important carbon store that function best when intact
1096	1229305489168781312	weather damage affects rail traffic in several federal states 	1	1.0	0.0	0.0	weather damage affect rail traffic in several federal state
1097	1230739197696212999	donald trump promised he would fight for lgbtq people instead his administration has systematically undone recent gains in their rights and protections here are  examples trump will never support lgbtq community   	0	0.0	0.0	0.0	donald trump promise he would fight for lgbtq people instead his administration have systematically undone recent gain in their right and protection here be examples trump will never support lgbtq community
1098	1233975456581459969	slave family preparing field for crop production () (colorvision) 	0	0.0	0.0	0.0	slave family prepare field for crop production ( ) ( colorvision )
1099	1234673502008954881	bryan__chandler verminsupreme vermin is a libertarian bernies policies are the exact opposite of libertarianism	0	0.0	0.0	0.0	bryan__chandler verminsupreme vermin be a libertarian bernies policy be the exact opposite of libertarianism
1100	1235546282799886336	congratulations to iliciub for receiving the puskas memorial fellowship  ilinca studies malaria transmission dynamics with a focus on within-vector parasite interactions  womeninmalaria purduebiolsci purdueeeb	1	0.0	0.0	1.0	congratulation to iliciub for receive the puskas memorial fellowship ilinca study malaria transmission dynamic with a focus on within-vector parasite interaction womeninmalaria purduebiolsci purdueeeb
1101	1235556554868436992	bernie needs to change his strategy sorry but it needs to be said and yes the ads are a good start but if he doesnt go full gloves off in debates speeches and call out cheating were going to lose	0	0.0	0.0	0.0	bernie need to change his strategy sorry but it need to be say and yes the ad be a good start but if he doesnt go full glove off in debate speech and call out cheat be go to lose
1102	1235690411026345984	comfortablysmug erictrump while trump didnt explicitly say that sick americans should go to work he did state that those with mild coronavirus cases can still recover while going about their daily lives — an assertion that contradicts public health officials recommendations on how to manage the illness	1	1.0	0.0	0.0	comfortablysmug erictrump while trump didnt explicitly say that sick american should go to work he do state that those with mild coronavirus case can still recover while go about their daily life — an assertion that contradict public health official recommendation on how to manage the illness
1103	1235733000010133505	new on  refractory sluttychameleon the spotlight is on cammy in this kaleidoscopic film as conventional prostate play becomes bizarre and beautiful encouraging viewers to experiment with their own self-pleasure full film  	0	0.0	0.0	0.0	new on refractory sluttychameleon the spotlight be on cammy in this kaleidoscopic film a conventional prostate play become bizarre and beautiful encouraging viewer to experiment with their own self-pleasure full film
1104	1235763801473024004	freeman j dyson a mathematical prodigy who left his mark on subatomic physics before gaining public renown as a writer and technological visionary has died 	1	0.0	0.0	1.0	freeman j dyson a mathematical prodigy who leave his mark on subatomic physic before gain public renown a a writer and technological visionary have die
1105	1236391151977955328	greattammie rudericky latimes got houseless? want to have  for the survival of the human species? housing and healthcare!  oregons homeless at risk for coronavirus the crowded conditions in which the homeless live make them more susceptible to the virus 	1	1.0	0.0	0.0	greattammie rudericky latimes get houseless ? want to have for the survival of the human specie ? housing and healthcare ! oregon homeless at risk for coronavirus the crowded condition in which the homeless live make them more susceptible to the virus
1107	1236958500103663616	eg maknae to maknae 😊 hyung to maknae ☹️ hyung line has a lower value compared to the maknae line so if you have the hyung line much better to sell successful trading is less the %	0	0.0	0.0	0.0	eg maknae to maknae 😊 hyung to maknae ☹️ hyung line have a low value compare to the maknae line so if you have the hyung line much well to sell successful trading be less the %
1108	1237151286719475712	we are proud to announce our partnership with advancedgg - the only clinically proven esports ready formula to improve your game use code g to directly support us -  	0	0.0	0.0	0.0	we be proud to announce our partnership with advancedgg - the only clinically proven esports ready formula to improve your game use code g to directly support u -
1110	1239612978640474112	jimsciutto cnn stop reporting on speculation and attempting to manufacture a story	0	0.0	0.0	0.0	jimsciutto cnn stop reporting on speculation and attempt to manufacture a story
1111	1240241957881987072	optimism is the faith that leads to achievement nothing can be done without hope and confidence - helen keller 	1	1.0	0.0	0.0	optimism be the faith that lead to achievement nothing can be do without hope and confidence - helen keller
1112	1240271637808910337	support your local midwife 👌🏿👌🏻👌🏽👌🏼👌🏾  are everyday heroes––always putting the needs of others first and stepping up in times of crisis drop a 🧡 to show your support!  |  	0	0.0	0.0	0.0	support your local midwife 👌🏿👌🏻👌🏽👌🏼👌🏾 be everyday heroes––always put the need of others first and step up in time of crisis drop a 🧡 to show your support ! |
1113	1240275043810148352	terrific research by yannick oswald jksteinberger and colleagues once a person begins to pay attention to the climate impact of emissions by the comparatively rich the importance of flying reduction jumps several steps upwards in a sensible climate action priority ranking	1	1.0	1.0	1.0	terrific research by yannick oswald jksteinberger and colleague once a person begin to pay attention to the climate impact of emission by the comparatively rich the importance of fly reduction jump several step upwards in a sensible climate action priority ranking
1114	1240292300724424704	tax season is here! check out these tips to help maximize your returns and make the process less taxing on your business contact our office and speak with us about planning for your retirement   	0	0.0	0.0	0.0	tax season be here ! check out these tip to help maximize your return and make the process less tax on your business contact our office and speak with u about plan for your retirement
1115	1240546473802002433	pakistan cricket board says   tests conducted on players and others associated with psl have come negative	0	0.0	0.0	0.0	pakistan cricket board say test conduct on player and others associate with psl have come negative
1116	1240709465524953088	though it is often said the  spanish flu began in kansas usa there is evidence that the deadly pandemic that killed  million people originated with chinese labourers shipped to north america yet the spaniards dont complain!  	1	1.0	1.0	1.0	though it be often say the spanish flu begin in kansa usa there be evidence that the deadly pandemic that kill million people originate with chinese labourer ship to north america yet the spaniard dont complain !
1117	1240717437601042433	we know that  is a cause for concern and stress for many whether youre   or  its important to look after our wellbeing find out how you can support your mental health  	1	1.0	0.0	0.0	we know that be a cause for concern and stress for many whether youre or it important to look after our wellbeing find out how you can support your mental health
1118	1241253098296754177	nbcnews comcast abc abcnetwork nbc cbsnews cbs foxtv cspan univisionprteam business mikebloomberg cnn bbcworld pbs newshour vicenews msnbc viacomcbs att please stop broadcasting the  press briefings take control of the cycle 	0	0.0	0.0	0.0	nbcnews comcast abc abcnetwork nbc cbsnews cbs foxtv cspan univisionprteam business mikebloomberg cnn bbcworld pb newshour vicenews msnbc viacomcbs att please stop broadcast the press briefing take control of the cycle
1119	1241282533947584514	tekirkrn tony mjconnor smilin_bob blackmambaforev machzero chrismaneasy ffossum shoelesslinda httrphilly joeysalads i call bs! yrs ago  dismantled the committee obama created when ebola sars hn epidemics came about now hes blaming obama  not having a plan in action  this scenario when in truth its s fault! do ur own research & stop drinking the orange koolaid & cult mentality!	0	0.0	0.0	0.0	tekirkrn tony mjconnor smilin_bob blackmambaforev machzero chrismaneasy ffossum shoelesslinda httrphilly joeysalads i call b ! yr ago dismantle the committee obama create when ebola sars hn epidemic come about now hes blame obama not have a plan in action this scenario when in truth it s fault ! do ur own research & stop drinking the orange koolaid & cult mentality !
1120	1241394948131479562	civic saturday morning   in support of ⁦judgekarofsky⁩ with gorgeous new batch of postcards 🇺🇸🗽🌼🌱🌸🌺   ⁦democratwit⁩ ⁦creativedem⁩ humanitarian 	0	0.0	0.0	0.0	civic saturday morning in support of ⁦judgekarofsky⁩ with gorgeous new batch of postcard 🇺🇸🗽🌼🌱🌸🌺 ⁦democratwit⁩ ⁦creativedem⁩ humanitarian
1121	1241882971369541633	shockingly the study noted involvement in the project not only by unc researchers & fda representatives but also by zhengli-li shi key laboratory of special pathogens & biosafety wuhan institute of virology chinese academy of sciences wuhan china 	1	1.0	1.0	1.0	shockingly the study note involvement in the project not only by unc researcher & fda representative but also by zhengli-li shi key laboratory of special pathogen & biosafety wuhan institute of virology chinese academy of science wuhan china
1122	1242290909951082496	what body part is on this cover? see picture below rt for science	0	0.0	0.0	0.0	what body part be on this cover ? see picture below rt for science
1123	1243664630171332610	insoojinsmaze takumiiiii!!! thats a big mood though cause same	0	0.0	0.0	0.0	insoojinsmaze takumiiiii ! ! ! thats a big mood though cause same
1124	1244278621734195201	talking about professional matters may lead to an opportunity  more for virgo 	0	0.0	0.0	0.0	talk about professional matter may lead to an opportunity more for virgo
1125	1244346345571463172	 hija kamran an official of media matters for democracy said that the currents laws including the prevention of electronic crimes act are a threat to journalists	0	0.0	0.0	0.0	hija kamran an official of medium matter for democracy say that the current law include the prevention of electronic crime act be a threat to journalist
1126	1245518340581404675	music has the ability to repair brain damage as well as return lost memories  	1	1.0	0.0	0.0	music have the ability to repair brain damage as well a return lose memory
1127	1247882306091511810	canadian? take  min to complete this stats can survey on the impacts of  that will be used to help asses the needs of communities implement suitable support measures during and after the pandemic and could become an important resource for future research 	1	0.0	0.0	1.0	canadian ? take min to complete this stats can survey on the impact of that will be use to help asses the need of community implement suitable support measure during and after the pandemic and could become an important resource for future research
1129	1248717496410136582	policies like social distancing used to combat the coronavirus have adverse effects in low-income nations ahmed mushfiq mobarak and zachary barnett-howell write 	1	1.0	1.0	1.0	policy like social distancing use to combat the coronavirus have adverse effect in low-income nation ahmed mushfiq mobarak and zachary barnett-howell write
1130	1249736224933175296	turkey reports lower number of coronavirus cases for a second day in row  cases were reported monday down by  when compared to the previous day   sickened since march  and  have died since march  per drfahrettinkoca about k recoveries so far	1	1.0	0.0	0.0	turkey report low number of coronavirus case for a second day in row case be report monday down by when compare to the previous day sicken since march and have die since march per drfahrettinkoca about k recovery so far
1131	1250620117337030656	did you know eye exercises & vision therapy can help with digital eye strain & certain eye conditions? eye exercises will strengthen weak eye muscles improve blood circulation & muscle tone try these eye exercise for a better & stronger vision 👁👁💙✨  	1	1.0	0.0	0.0	do you know eye exercise & vision therapy can help with digital eye strain & certain eye condition ? eye exercise will strengthen weak eye muscle improve blood circulation & muscle tone try these eye exercise for a good & strong vision 👁👁💙✨
1132	1251135465731821568	next house what ever room has the bar these lights are a must stinggrayyy	0	0.0	0.0	0.0	next house what ever room have the bar these light be a must stinggrayyy
1134	1251641386891448331	tower of god is a shounen-ai stop talking about rachel	0	0.0	0.0	0.0	tower of god be a shounen-ai stop talk about rachel
1135	1252063640028499968	aleee cause u havent matured fully yet	0	0.0	0.0	0.0	aleee cause u havent mature fully yet
1136	1252077994035875841	twitter party for our baby lion lets support and send encouragement for plan  	0	0.0	0.0	0.0	twitter party for our baby lion let support and send encouragement for plan
1137	1253704751138529280	facilities to bring mortal remains of malayalees who pass away in gulf countries due to causes other than covid should be made by embassies in gulf countries chief minister shri pinarayi vijayan demanded in his letter to prime minister narendra modi 	0	0.0	0.0	0.0	facility to bring mortal remains of malayalees who pass away in gulf country due to cause other than covid should be make by embassy in gulf country chief minister shri pinarayi vijayan demand in his letter to prime minister narendra modi
1138	1253721744872964097	enhances strength removes weaknesses and self-doubt and draws earth and oak-strength into the personal sphere use to draw new situations to you to initiate new processes or to divert difficulties through sudden… 	0	0.0	0.0	0.0	enhances strength remove weakness and self-doubt and draws earth and oak-strength into the personal sphere use to draw new situation to you to initiate new process or to divert difficulty through sudden…
1139	1254756996424757252	  interns are demanding stipend increment for past many years! but the government is not listening to their demand also state government be like ashokgehlot sachinpilot mohfw_india drsatishpoonia narendramodi 	0	0.0	0.0	0.0	intern be demand stipend increment for past many year ! but the government be not listen to their demand also state government be like ashokgehlot sachinpilot mohfw_india drsatishpoonia narendramodi
1140	1254782809157169157	 today were announcing a new loan scheme a simple quick easy solution for those in need of smaller loans businesses can apply for new bounce back loans up to a maximum of £ or % of turnover with the government paying the interest for the first  months 	0	0.0	0.0	0.0	today be announce a new loan scheme a simple quick easy solution for those in need of small loan business can apply for new bounce back loan up to a maximum of £ or % of turnover with the government pay the interest for the first month
1141	1255907874871472129	rantingelisa katymontgomerie jackiedp newgenttga this part science illiterate one ‘the overall mortality for sex-reassigned persons was higher during follow-up (ahr  % ci –) than for controls of the same birth sex particularly death from suicide	1	1.0	0.0	0.0	rantingelisa katymontgomerie jackiedp newgenttga this part science illiterate one ‘ the overall mortality for sex-reassigned person be high during follow-up ( ahr % ci – ) than for control of the same birth sex particularly death from suicide
1143	1258238498575773697	opusofali gulf news should stop empolying islam haters like baigan chaturvedi	0	0.0	0.0	0.0	opusofali gulf news should stop empolying islam hater like baigan chaturvedi
1144	1258691712387624960	the pollen must have been dryer than the grass underneath	0	0.0	0.0	0.0	the pollen must have be dryer than the grass underneath
1145	1259852412258574336	g_r_fan pokemongoapp stop hoarding so much and throw some shit away	0	0.0	0.0	0.0	g_r_fan pokemongoapp stop hoard so much and throw some shit away
1146	1260646960232464384	durable washable textile coating can repel viruses new research could lead to safely reusable ppe 	1	1.0	1.0	1.0	durable washable textile coating can repel virus new research could lead to safely reusable ppe
1147	1263308736824668160	chuckwoolery yes me too ventilation can be very dangerous any pulmonary dr will support that when my husband had cardiac arrest he was on for  days the pulmonary physician worked to get him off it asap otherwise body becomes dependent & they may never be able to breath on their own	1	1.0	0.0	0.0	chuckwoolery yes me too ventilation can be very dangerous any pulmonary dr will support that when my husband have cardiac arrest he be on for day the pulmonary physician work to get him off it asap otherwise body become dependent & they may never be able to breath on their own
1148	1264817499310157824	madhavsheth also realme watch will support  sports modes for activity tracking including football basketball aerobics badminton yoga treadmill running and biking modes😍 madhavsheth realmemobiles  	0	0.0	0.0	0.0	madhavsheth also realme watch will support sport mode for activity track include football basketball aerobics badminton yoga treadmill run and bike modes😍 madhavsheth realmemobiles
1149	1266906828329283585	because every timeline needs more baby goats 	0	0.0	0.0	0.0	because every timeline need more baby goat
1150	1267582459991990275	tsuintera yet the peaceful protesters did not stop or prevent the looters from continuing to damage the city while being shielded by the protesters group	0	0.0	0.0	0.0	tsuintera yet the peaceful protester do not stop or prevent the looter from continue to damage the city while be shield by the protester group
1151	1267803109746774018	super analysis right here to dispel myths	0	0.0	0.0	0.0	super analysis right here to dispel myth
1152	1269805965416837125	to reach your goals reverse engineer them 	0	0.0	0.0	0.0	to reach your goal reverse engineer them
1153	1271081185477832704	precautions must be taken to prevent fire and explosion including appropriate protection of storage vessels for the lpg cylinders 	0	0.0	0.0	0.0	precaution must be take to prevent fire and explosion include appropriate protection of storage vessel for the lpg cylinder
1154	1271339201594830848	chrisluv john harrison would be proud of you! have you seen the exhibition at greenwich observatory? i saw it years ago i assume harrisons clocks are still there	0	0.0	0.0	0.0	chrisluv john harrison would be proud of you ! have you see the exhibition at greenwich observatory ? i saw it year ago i assume harrison clock be still there
1155	1271730278533402625	full porno with kim kardashian---------------->>>>>>> i love you more than love  megans big butt arab hot muslim woman fucked masturbation porn usa	0	0.0	0.0	0.0	full porno with kim kardashian -- -- -- -- -- -- -- -- > > > > > > > i love you more than love megans big butt arab hot muslim woman fuck masturbation porn usa
1156	1271849375451377664	the weaponization of medical language emboldened white supremacy with the authority of the white coat how will we stop it from happening again? george floyds autopsy and the structural gaslighting of america  via sciam	0	0.0	0.0	0.0	the weaponization of medical language embolden white supremacy with the authority of the white coat how will we stop it from happen again ? george floyds autopsy and the structural gaslighting of america via sciam
1157	1272435093550874624	my article is featured on the researchgate  community page read it here 	1	0.0	1.0	1.0	my article be feature on the researchgate community page read it here
1158	1272552009787375618	normboyington i tend to steer clear of those topics on here to be honest there are plenty of forums for debate away from more general social media i know its hard when you see something you dont agree with but much better to bite the tongue and scroll past	0	0.0	0.0	0.0	normboyington i tend to steer clear of those topic on here to be honest there be plenty of forum for debate away from more general social medium i know it hard when you see something you dont agree with but much good to bite the tongue and scroll past
1159	1273308506804948992	the suicide rate is higher because of lack of opportunities unemployment a faulty healthcare system men feeling expendable and lack of fathers how is this going to address any of that? america is low on the happiness index 	1	1.0	0.0	0.0	the suicide rate be high because of lack of opportunity unemployment a faulty healthcare system men feel expendable and lack of father how be this go to address any of that ? america be low on the happiness index
1160	1274129617520033792	hopes raised for cancer treatment after experiments halted tumour growth in mice 	1	1.0	1.0	1.0	hope raise for cancer treatment after experiment halt tumour growth in mouse
1161	1274396038644858884	new preprint from the awesome amelia_lindseys postdoc in the lab w hardy_lab collaboration wolbachia and virus alter the host transcriptome at the interface of nucleotide metabolism pathways 	1	1.0	1.0	1.0	new preprint from the awesome amelia_lindseys postdoc in the lab w hardy_lab collaboration wolbachia and virus alter the host transcriptome at the interface of nucleotide metabolism pathway
1162	1274654734939418624	abah getting old ummi getting old the clock never stop ticking i just pray allah gives me enough time to give back and show how grateful i am for all their sacrifices aamiin	0	0.0	0.0	0.0	abah get old ummi get old the clock never stop tick i just pray allah give me enough time to give back and show how grateful i be for all their sacrifice aamiin
1163	1275054136174796800	conncfc to my knowledge söyüncü isnt very available lol leicester are in no need to sell hence why chilwell will also be so expensive tagliafico just makes too much sense either way if you add havertz idc who else this window is a massive success my opinion	0	0.0	0.0	0.0	conncfc to my knowledge söyüncü isnt very available lol leicester be in no need to sell hence why chilwell will also be so expensive tagliafico just make too much sense either way if you add havertz idc who else this window be a massive success my opinion
1164	1275189476227190784	csrv jayprofit thanks yes over reaction but these can lead to bigger moves upward too so just staying chill for now	0	0.0	0.0	0.0	csrv jayprofit thanks yes over reaction but these can lead to big move upward too so just stay chill for now
1167	1276926889504976896	in their haste to silence georgians demand for police accountability the state legislature has produced a severely flawed bill that may substantially reduce penalties for deliberately killing a police officer andreayoungatl said   	0	0.0	0.0	0.0	in their haste to silence georgian demand for police accountability the state legislature have produce a severely flawed bill that may substantially reduce penalty for deliberately kill a police officer andreayoungatl say
1168	1276944003901132802	iffathasanrizvi iffat please read this research analysis 	1	0.0	1.0	1.0	iffathasanrizvi iffat please read this research analysis
1170	1279308740353720321	tmhs elohyim is real tmhs elohyim emphasize a chosen few holy people of different nations not majority of out of nature negropeans or heavy hearted religious fanatics not christians not buddhist not islamic not judaism not scientist a few holy people  	0	0.0	0.0	0.0	tmhs elohyim be real tmhs elohyim emphasize a chosen few holy people of different nation not majority of out of nature negropeans or heavy hearted religious fanatic not christians not buddhist not islamic not judaism not scientist a few holy people
1171	1279866280384753664	why do transmog conversations always lead to bunny uniforms? what mmorpgs are you playing that has this?  pantheonplus	0	0.0	0.0	0.0	why do transmog conversation always lead to bunny uniform ? what mmorpgs be you play that have this ? pantheonplus
1172	1280912201734213633	when i see someone in the disney community tweet a vague post stating they abused & assaulted + people and a list of + coworkers come to mind as i think which one is this about thats a problem!! disney hr does nothing when cases are reported which leads to more victims	0	0.0	0.0	0.0	when i see someone in the disney community tweet a vague post state they abuse & assault + people and a list of + coworkers come to mind a i think which one be this about thats a problem ! ! disney hr do nothing when case be report which lead to more victim
