Unnamed: 0	tweet_id	text	science_related	scientific_claim	scientific_reference	scientific_context	text_lemmatized
1079	1212020623943311360	domino perhaps leads secretary state rubio u sen gaetz wobbling	0	0.0	0.0	0.0	domino perhaps lead secretary state Rubik you sen Gates wobble
1080	1214940072681857026	armed conflict disproportionately affects children touching every aspect health physical psychological via mdedgetweets	1	1.0	1.0	1.0	armed conflict disproportionately affect child touch every aspect health physical psychological via meditate
1081	1215026539009650689	march black nationalists convened detroit begin process securing independence us many concluded black americans' best remaining hope liberation creation sovereign nation state republic new afrika rna	0	0.0	0.0	0.0	march black nationalist convene Detroit begin process secure independence we many conclude black Americans ' well remain hope liberation creation sovereign nation state republic new Africa RNA
1082	1215562592573243392	ab yrr haar gya toh haar gya isme kya ho gya yrr haar jeet life mei hoti rehti h nothing like pretended happened sometime chill support #asimriaz #wewatchbbforasim	0	0.0	0.0	0.0	ab RR Hadar Goya though Hadar Goya ism Kay ho Goya RR Hadar jeer life Meir hot rehi h nothing like pretend happen sometime chill support # asmara # wewatchbbforasim
1083	1215829509175267329	breaking democrats congress introduce bill support fourth term abortions please rt #breakingnews #whatilearnedtoday #putthatinyourpipe	0	0.0	0.0	0.0	break democrats congress introduce bill support fourth term abortion please rt # break news # whiteliste # putthatinyourpipe
1084	1217846842895085568	quoted bbcradio morning could massive reset button future farming uk thoughts agricology? bbcnews #futurefarming #agriculturebill	0	0.0	0.0	0.0	quote Bacardi morning could massive reset button future farm UK thought Agricola ? bigness # future farming # agriculture bill
1085	1218137579767332865	discuss	1	0.0	1.0	1.0	discuss
1086	1218198523356729344	ctvstanfield ctvmorningyyc cjay coryedelctv robwilliamsctv brettbarrettyeg grahamneilctv sarahplowmanctv geneprincipe joeyslatteryctv ctvrob darcyseatonctv tkachukycheese money spent trolling billboard could went cause someone benefit good instead marketing campaign maybe follow yeg's lead buy lunches kids go without? top als donation support one own?	0	0.0	0.0	0.0	ctvstanfield ctvmorningyyc Jay gridlocke robwilliamsctv brettbarrettyeg grahamneilctv sarahplowmanctv Principe destructive carob distinctive Chukchi be money spend trolling billboard could went because someone benefit good instead marketing campaign maybe follow yegg be lead buy lunch kid go without ? top Al be donation support one own ?
1088	1219299597845245952	calvinharris szn announced new project two singles dropping friday eyes camera flash conormcdphoto	0	0.0	0.0	0.0	Calvinists Sn announce new project two single drop Friday eye camera flash concordat
1089	1220953312867934209	scientists capture molecular maps animal tissue unprecedented detail general physics laboratory gpl scientists capture molecular maps animal tissue unprecedented detail	1	1.0	1.0	1.0	scientist capture molecular map animal tissue unprecedented detail general physics laboratory GP scientist capture molecular map animal tissue unprecedented detail
1091	1221952316397563905	marthamaccallum martha stop redundant bs!! even bolton accurate crime?? change thing	0	0.0	0.0	0.0	mathematically Martha stop redundant BS ! ! even Bolton accurate crime ? ? change thing
1092	1221955881572503552	dr killshotq lynndoles stop lying! guns seized ones given done voluntarily thousands ignored demands	0	0.0	0.0	0.0	Dr clash landless stop lie ! gun seize one give do voluntarily thousand ignore demand
1093	1223424279943045122	gooaall! sam lafferty scores seconds third! #wbspens extend lead	0	0.0	0.0	0.0	Goodall ! SAM lefty score second third ! # aspen extend lead
1094	1223777572619800582	meditation benefit mental physical health learn essential health wellness practice	1	1.0	1.0	1.0	meditation benefit mental physical health learn essential health wellness practice
1095	1223881256343166976	#worldwetlandsday remind nations considering nationally determined contributions ndcs fulfil #climateaction plans achieve targets #parisagreement wetlands important carbon stores function best intact #wetlandbiodiversitymatters	1	1.0	0.0	0.0	# worldwetlandsday remind nation consider nationally determined contribution nd be fulfill # climate action plan achieve target # disagreement wetland important carbon store function well intact # wetlandbiodiversitymatter
1096	1229305489168781312	weather damage affects rail traffic several federal states	1	1.0	0.0	0.0	weather damage affect rail traffic several federal state
1097	1230739197696212999	donald trump promised would fight lgbtq people instead administration systematically undone recent gains rights protections examples trump never support lgbtq community #onevoice #bethechange usa	0	0.0	0.0	0.0	Donald trump promise would fight LGBT people instead administration systematically undo recent gain right protection example trump never support LGBT community # invoice # beseech USA
1098	1233975456581459969	slave family preparing field crop production colorvision	0	0.0	0.0	0.0	slave family prepare field crop production color vision
1099	1234673502008954881	bryan chandler verminsupreme vermin libertarian bernie's policies exact opposite libertarianism	0	0.0	0.0	0.0	Bryan chandler vermin supreme vermin libertarian Bernie be policy exact opposite libertarian ism
1100	1235546282799886336	congratulations iliciub receiving puskas memorial fellowship ilinca studies malaria transmission dynamics focus within vector parasite interactions #womeninstem womeninmalaria purduebiolsci purdueeeb	1	0.0	0.0	1.0	congratulation illicit receive puck memorial fellowship Inca study malaria transmission dynamic focus within vector parasite interaction # womanli womeninmalaria pueblo Purdue
1101	1235556554868436992	bernie needs change strategy sorry needs said yes ads good start go full gloves debates speeches call cheating going lose	0	0.0	0.0	0.0	Bernie need change strategy sorry need say yes ad good start go full glove debate speech call cheating go lose
1102	1235690411026345984	comfortablysmug erictrump trump explicitly say sick americans go work state mild coronavirus cases still recover going daily lives assertion contradicts public health officials' recommendations manage illness	1	1.0	0.0	0.0	comfortably smug aerogram trump explicitly say sick Americans go work state mild coronavirus case still recover go daily life assertion contradict public health official ' recommendation manage illness
1103	1235733000010133505	new refractory sluttychameleon spotlight cammy kaleidoscopic film conventional prostate play becomes bizarre beautiful encouraging viewers experiment self pleasure full film	0	0.0	0.0	0.0	new refractory slutty chameleon spotlight clammy kaleidoscopic film conventional prostate play become bizarre beautiful encourage viewer experiment self pleasure full film
1104	1235763801473024004	freeman j dyson mathematical prodigy left mark subatomic physics gaining public renown writer technological visionary died	1	0.0	0.0	1.0	freeman j Dyson mathematical prodigy leave mark subatomic physics gain public renown writer technological visionary die
1105	1236391151977955328	greattammie rudericky latimes got houseless? want #publichealth survival human species? housing healthcare! #coronavirus oregon homeless risk coronavirus crowded conditions homeless live make susceptible virus	1	1.0	0.0	0.0	Grahame Roderick latex get horseless ? want # public health survival human specie ? housing healthcare ! # coronavirus Oregon homeless risk coronavirus crowd condition homeless live make susceptible virus
1107	1236958500103663616	eg maknae maknae smiling face smiling eyes hyung maknae frowning face hyung line lower value compared maknae line hyung line much better sell successful trading less	0	0.0	0.0	0.0	egg Mackinaw Mackinaw smile face smile eye hye Mackinaw frown face hye line low value compare mackinaw line hying line much well sell successful trading less
1108	1237151286719475712	proud announce partnership advancedgg clinically proven esports ready formula improve game use code g directly support us	0	0.0	0.0	0.0	proud announce partnership advance clinically prove sport ready formula improve game use code g directly support we
1110	1239612978640474112	jimsciutto cnn stop reporting speculation attempting manufacture story	0	0.0	0.0	0.0	jumpsuit CNN stop report speculation attempt manufacture story
1111	1240241957881987072	optimism faith leads achievement nothing done without hope confidence helen keller #asimanshidebut	1	1.0	0.0	0.0	optimism faith lead achievement nothing do without hope confidence Helen Keller # asimanshidebut
1112	1240271637808910337	support local midwife ok hand dark skin tone ok hand light skin tone ok hand medium skin tone ok hand medium light skin tone ok hand medium dark skin tone #midwives everyday heroes always putting needs others first stepping times crisis drop orange heart show support! #supportournursesandmidwives #sierraleone	0	0.0	0.0	0.0	support local midwife ok hand dark skin tone ok hand light skin tone ok hand medium skin tone ok hand medium light skin tone ok hand medium dark skin tone # midwive everyday hero always put need other first step time crisis drop orange heart show support ! # supportournursesandmidwive # serration
1113	1240275043810148352	terrific research yannick oswald jksteinberger colleagues person begins pay attention climate impact emissions comparatively rich importance flying reduction jumps several steps upwards sensible climate action priority ranking	1	1.0	1.0	1.0	terrific research Yank Oswald Gutenberg colleague person begin pay attention climate impact emission comparatively rich importance fly reduction jump several step upwards sensible climate action priority rank
1114	1240292300724424704	tax season here! check tips help maximize returns make process less taxing business contact office speak us planning retirement	0	0.0	0.0	0.0	tax season here ! check tip help maximize return make process less tax business contact office speak us planning retirement
1115	1240546473802002433	pakistan cricket board says #covid tests conducted players others associated psl come negative	0	0.0	0.0	0.0	Pakistan cricket board say # covid test conduct player other associate pal come negative
1116	1240709465524953088	though often said 'spanish flu' began kansas usa evidence deadly pandemic killed million people originated chinese labourers shipped north america yet spaniards complain! #chinesevirus	1	1.0	1.0	1.0	though often say ' spanish flu ' begin Kansas USA evidence deadly pandemic kill million people originate chinese laborer ship north America yet spaniard complain ! # Chinese be
1117	1240717437601042433	know #coronavirus cause concern stress many whether #workingfromhome #socialdistancing #selfisolating important look wellbeing find support mental health	1	1.0	0.0	0.0	know # coronavirus because concern stress many whether # workingfromhome # social distancing # self isolate important look well be find support mental health
1118	1241253098296754177	nbcnews comcast abc abcnetwork nbc cbsnews cbs foxtv cspan univisionprteam business mikebloomberg cnn bbcworld pbs newshour vicenews msnbc viacomcbs att please stop broadcasting #coronavirustaskforce press briefings take control cycle #covid	0	0.0	0.0	0.0	NBC be com cast ABC cabinetwork NBC cosine CBS fixative Span univisionprteam business megalomaniac CNN backward PBS news hour vice news Masonic Viacom be art please stop broadcast # coronavirustaskforce press briefing take control cycle # COVID
1119	1241282533947584514	tekirkrn tony mjconnor smilin bob blackmambaforev machzero chrismaneasy ffossum shoelesslinda httrphilly joeysalads call bs! yrs ago dismantled committee obama created ebola sars h n epidemics came blaming obama plan action scenario truth 's fault! ur research stop drinking orange koolaid cult mentality!	0	0.0	0.0	0.0	tinker tony Macon smiling bob blackmambaforev mach zero Christine be possum wholesale hurtfully joey salad call BS ! yrs ago dismantle committee Obama create Ebola SARS h n epidemic come blame Obama plan action scenario truth   be fault ! you be research stop drink orange cool cult mentality !
1120	1241394948131479562	civic saturday morning #postcardstovoters support judgekarofsky gorgeous new batch postcards united states statue liberty blossom seedling cherry blossom hibiscus #jillforjustice #gotv democratwit creativedem humanitarian	0	0.0	0.0	0.0	civic Saturday morning # postcardstovoter support Khabarovsk gorgeous new batch postcard united states statue liberty blossom seedle cherry blossom hibiscus # callosity # govt democrat wit creative humanitarian
1121	1241882971369541633	shockingly study noted involvement project unc researchers fda representatives also zhengli li shi key laboratory special pathogens biosafety wuhan institute virology chinese academy sciences wuhan china	1	1.0	1.0	1.0	shockingly study note involvement project Inc researcher FDA representative also Svengali Li shim key laboratory special pathogen bio safety Wuhan institute virology Chinese academy science Wuhan china
1122	1242290909951082496	body part cover? see picture rt science	0	0.0	0.0	0.0	body part cover ? see picture rt science
1123	1243664630171332610	insoojinsmaze takumiiiii!!! big mood though cause	0	0.0	0.0	0.0	antagonisms Tami ! ! ! big mood though because
1124	1244278621734195201	talking professional matters may lead opportunity virgo	0	0.0	0.0	0.0	talk professional matter may lead opportunity Virgo
1125	1244346345571463172	#صحافی مانگے لفافہ hija kamran official media matters democracy said currents laws including prevention electronic crimes act threat journalists	0	0.0	0.0	0.0	# W W W hijab Qumran official medium matter democracy say current law include prevention electronic crime act threat journalist
1126	1245518340581404675	music ability repair brain damage well return lost memories #haitian #music	1	1.0	0.0	0.0	music ability repair brain damage well return lose memory # haitian # music
1127	1247882306091511810	canadian? take min complete stats survey impacts #covid used help asses needs communities implement suitable support measures pandemic could become important resource future research	1	0.0	0.0	1.0	canadian ? take min complete stat survey impact # COVID use help asse need community implement suitable support measure pandemic could become important resource future research
1129	1248717496410136582	policies like social distancing used combat coronavirus adverse effects low income nations ahmed mushfiq mobarak zachary barnett howell write	1	1.0	1.0	1.0	policy like social distancing use combat coronavirus adverse effect low income nation Ahmed malefic Mubarak Zachary Barnett Howell write
1130	1249736224933175296	turkey reports lower number coronavirus cases second day row cases reported monday compared previous day sickened since march died since march per drfahrettinkoca k recoveries far	1	1.0	0.0	0.0	turkey report low number coronavirus case second day row case report Monday compare previous day sicken since march die since march per drfahrettinkoca k recovery far
1131	1250620117337030656	know eye exercises vision therapy help digital eye strain certain eye conditions? eye exercises strengthen weak eye muscles improve blood circulation muscle tone try eye exercise better stronger vision eye eye blue heart sparkles #centralamericantwitter	1	1.0	0.0	0.0	know eye exercise vision therapy help digital eye strain certain eye condition ? eye exercise strengthen weak eye muscle improve blood circulation muscle tone try eye exercise well strong vision eye eye blue heart sparkle # centralamericantwitter
1132	1251135465731821568	next house ever room bar lights must stinggrayyy	0	0.0	0.0	0.0	next house ever room bar light must stingray
1134	1251641386891448331	tower god shounen ai stop talking rachel	0	0.0	0.0	0.0	tower god shine AI stop talk Rachel
1135	1252063640028499968	aleee cause u matured fully yet	0	0.0	0.0	0.0	Albee because you mature fully yet
1136	1252077994035875841	twitter party baby lion let support send encouragement plan #daradailylivexplan	0	0.0	0.0	0.0	twitter party baby lion let support send encouragement plan # daradailylivexplan
1137	1253704751138529280	facilities bring mortal remains malayalees pass away gulf countries due causes covid made embassies gulf countries chief minister shri pinarayi vijayan demanded letter prime minister narendra modi	0	0.0	0.0	0.0	facility bring mortal remain Malaya be pass away gulf country due cause COVID make embassy gulf country chief minister Shari pinata Mikoyan demand letter prime minister Brenda MIDI
1138	1253721744872964097	enhances strength removes weaknesses self doubt draws earth oak strength personal sphere use draw new situations initiate new processes divert difficulties sudden	0	0.0	0.0	0.0	enhance strength remove weakness self doubt draw earth oak strength personal sphere use draw new situation initiate new process divert difficulty sudden
1139	1254756996424757252	#wedemandstipendincrement rajashthan #wedemandstipendincrement interns demanding stipend increment past many years! government listening demand also state government like ashokgehlot sachinpilot mohfw india drsatishpoonia narendramodi	0	0.0	0.0	0.0	# wedemandstipendincrement Jonathan # wedemandstipendincrement intern demand stipend increment past many year ! government listening demand also state government like Ashgabat Schindler mph India dessertspoon nondramatic
1140	1254782809157169157	today announcing new loan scheme simple quick easy solution need smaller loans businesses apply new bounce back loans maximum turnover government paying interest first months	0	0.0	0.0	0.0	today announce new loan scheme simple quick easy solution need small loan business apply new bounce back loan maximum turnover government pay interest first month
1141	1255907874871472129	rantingelisa katymontgomerie jackiedp newgenttga part science illiterate one overall mortality sex reassigned persons higher follow ahr ci controls birth sex particularly death suicide	1	1.0	0.0	0.0	ranting Montgomery jack newsagent part science illiterate one overall mortality sex reassign person high follow AR Ci control birth sex particularly death suicide
1143	1258238498575773697	opusofali gulf news stop empolying islam haters like baigan chaturvedi	0	0.0	0.0	0.0	Parsifal gulf news stop employ Islam hater like bargain chat
1144	1258691712387624960	pollen must dryer grass underneath	0	0.0	0.0	0.0	pollen must dryer grass underneath
1145	1259852412258574336	g r fan pokemongoapp stop hoarding much throw shit away	0	0.0	0.0	0.0	g r fan Pokemon stop hoard much throw shit away
1146	1260646960232464384	durable washable textile coating repel viruses new research could lead safely reusable ppe	1	1.0	1.0	1.0	durable washable textile coat repel viruse new research could lead safely reusable Poe
1147	1263308736824668160	chuckwoolery yes ventilation dangerous pulmonary dr support husband cardiac arrest days pulmonary physician worked get asap otherwise body becomes dependent may never able breath	1	1.0	0.0	0.0	chuckhole yes ventilation dangerous pulmonary Dr support husband cardiac arrest day pulmonary physician work get as soon as possible otherwise body become dependent may never able breath
1148	1264817499310157824	madhavsheth also realme watch support sports modes activity tracking including football basketball aerobics badminton yoga treadmill running biking modes smiling face heart eyes madhavsheth realmemobiles #leaptonext #realmewatch	0	0.0	0.0	0.0	motivation also realm watch support sport mode activity tracking include football basketball aerobics badminton yoga treadmill run biking mode smile face heart eye motivation reassemble # lepton # rematch
1149	1266906828329283585	every timeline needs baby goats	0	0.0	0.0	0.0	every timeline need baby goat
1150	1267582459991990275	tsuintera yet peaceful protesters stop prevent looters continuing damage city shielded protesters group	0	0.0	0.0	0.0	disinter yet peaceful protester stop prevent looter continue damage city shield protester group
1151	1267803109746774018	super analysis right dispel myths	0	0.0	0.0	0.0	super analysis right dispel myth
1152	1269805965416837125	reach goals reverse engineer	0	0.0	0.0	0.0	reach goal reverse engineer
1153	1271081185477832704	precautions must taken prevent fire explosion including appropriate protection storage vessels lpg cylinders #storyyagaswebinar	0	0.0	0.0	0.0	precaution must take prevent fire explosion include appropriate protection storage vessel LPG cylinder # storyyagaswebinar
1154	1271339201594830848	chrisluv john harrison would proud you! seen exhibition greenwich observatory? saw years ago assume harrison's clocks still	0	0.0	0.0	0.0	Chrysler john Harrison would proud you ! see exhibition Greenwich observatory ? see year ago assume Harrison be clock still
1155	1271730278533402625	full porno kim love love #逃げ恥 megan's big butt arab hot muslim woman fucked masturbation porn usa	0	0.0	0.0	0.0	full porno Kim love love # W Megan be big butt arab hot muslim woman fuck masturbation porn USA
1156	1271849375451377664	weaponization medical language emboldened white supremacy authority white coat stop happening again? george floyd's autopsy structural gaslighting america via sciam	0	0.0	0.0	0.0	vaporization medical language embolden white supremacy authority white coat stop happen again ? George Floyd be autopsy structural gas lighting America via Siam
1157	1272435093550874624	article featured researchgate #covid community page read	1	0.0	1.0	1.0	article feature research gate # covid community page read
1158	1272552009787375618	normboyington tend steer clear topics honest plenty forums debate away general social media know hard see something agree much better bite tongue scroll past	0	0.0	0.0	0.0	nominating tend steer clear topic honest plenty forum debate away general social medium know hard see something agree much well bite tongue scroll past
1159	1273308506804948992	suicide rate higher lack opportunities unemployment faulty healthcare system men feeling expendable lack fathers going address that? america low happiness index	1	1.0	0.0	0.0	suicide rate high lack opportunity unemployment faulty healthcare system man feel expendable lack father go address that ? America low happiness index
1160	1274129617520033792	hopes raised cancer treatment experiments halted tumour growth mice	1	1.0	1.0	1.0	hope raise cancer treatment experiment halt tumor growth mouse
1161	1274396038644858884	new preprint awesome amelia lindsey's postdoc lab w hardy lab collaboration wolbachia virus alter host transcriptome interface nucleotide metabolism pathways	1	1.0	1.0	1.0	new reprint awesome Amelia Lindsey be postdoc lab w hardy lab collaboration Wabash virus alter host transcript interface nucleotide metabolism pathway
1162	1274654734939418624	abah getting old ummi getting old clock never stop ticking pray allah gives enough time give back show grateful sacrifices aamiin	0	0.0	0.0	0.0	abash get old um get old clock never stop tick pray Allah give enough time give back show grateful sacrifice aim
1163	1275054136174796800	conncfc knowledge söyüncü available lol leicester need sell hence chilwell also expensive tagliafico makes much sense either way add havertz idc else window massive success opinion	0	0.0	0.0	0.0	concave knowledge Soyinka available Lola Leicester need sell hence Lowell also expensive Tagalog make much sense either way add Hertz DC else window massive success opinion
1164	1275189476227190784	csrv jay profit thanks yes reaction lead bigger moves upward staying chill	0	0.0	0.0	0.0	crave jay profit thank yes reaction lead big move upward staying chill
1167	1276926889504976896	haste silence georgians demand police accountability state legislature produced severely flawed bill may substantially reduce penalties deliberately killing police officer andreayoungatl said #gapol #gapol	0	0.0	0.0	0.0	haste silence Georgians demand police accountability state legislature produce severely flawed bill may substantially reduce penalty deliberately kill police officer undrinkable say # Gail # Gail
1168	1276944003901132802	iffathasanrizvi iffat please read research analysis	1	0.0	1.0	1.0	iffathasanrizvi if fat please read research analysis
1170	1279308740353720321	tmh's elohyim real tmh's elohyim emphasize chosen holy people different nations majority nature negropeans heavy hearted religious fanatics christians buddhist islamic judaism scientist holy people	0	0.0	0.0	0.0	tm be Elohim real Tm be Elohim emphasize choose holy people different nation majority nature Nigerians heavy heated religious fanatic Christians Buddhist islamic Judaism scientist holy people
1171	1279866280384753664	transmog conversations always lead bunny uniforms? mmorpgs playing this? #rewind pantheonplus	0	0.0	0.0	0.0	transom conversation always lead bunny uniform ? mop play this ? # rewind pantheon plus
1172	1280912201734213633	see someone disney community tweet vague post stating abused assaulted people list coworkers come mind think one thats problem!! disney hr nothing cases reported leads victims	0	0.0	0.0	0.0	see someone Disney community tweet vague post state abuse assault people list coworker come mind think one that be problem ! ! disney hr nothing case report lead victim
1173	1281363890182316032	gavanw might find algebraic topology based analysis emergence structure activated brain came blue brain project years ago interesting new scientist pretty terrible okay surface introduction	1	0.0	1.0	1.0	Gavin might find algebraic topology base analysis emergence structure activate brain come blue brain project year ago interesting new scientist pretty terrible okay surface introduction
1174	1281655340795179008	#radheshyam loading dont decrease speed collision	0	0.0	0.0	0.0	# radheshyam loading dint decrease speed collision
1175	1282230440326238214	new article johnwenger burning solid fuels home heating biggest source #airpollution small towns switching clean energy sources benefits #airquality #climatechange also reduces impact #covid	1	1.0	1.0	1.0	new article convener burn solid fuel home heating big source # air pollution small town switch clean energy source benefit # air quality # climate change also reduce impact # covid
1176	1283008791957602304	us jesus christ us backing us urging us use name focus asking whatsoever desire god live faith faith victory victory go	0	0.0	0.0	0.0	we Jesus Christ we back we urge we use name focus ask whatsoever desire god live faith faith victory victory go
1177	1283013579206201344	brilliant online symposium today light installations magic heritage fascinating selection speakers sharing knowledge techniques experiences heinrichpalmer indeed magical #lightheritagemagic	0	0.0	0.0	0.0	brilliant online symposium today light installation magic heritage fascinating selection speaker share knowledge technique experience heinrichpalmer indeed magical # lightheritagemagic
1179	1284205719877607425	tiktok treats join tiktok treats win free realme mobile phones permenent mlbb skins please download tiktok	0	0.0	0.0	0.0	ticktock treat join ticktock treat win free realm mobile phone permanent Melba skin please download ticktock
1180	1284313776313884672	texcis foxnewssunday 'researchers found evidence urban protests reignited covid cities protests saw increase social distancing behavior overall population leading modest evidence small longer run case growth decline '	1	1.0	1.0	1.0	excise foxiness ' researcher find evidence urban protest reignite covid city protest see increase social distancing behavior overall population lead modest evidence small long run case growth decline '
1181	1284374602873880577	new age initiative !! new face fanism !! fellowship die hard chiyaan vikram fans kerala vikramtrendskl follow support smiling face smiling eyes #vikramtrendskerala fire #chiyaanvikram	0	0.0	0.0	0.0	new age initiative ! ! new face fan ism ! ! fellowship die hard Chicana buckram fan kraal vikramtrendskl follow support smile face smile eye # vikramtrendskerala fire # chiyaanvikram
1182	1284391781048754177	new study emphasises extraordinary degree covid fatalities concentrated among older people young middle aged via mailonline	1	1.0	1.0	1.0	new study emphasize extraordinary degree covid fatality concentrate among old people young middle age via mail online
1183	1286754812332212224	emericanjohnson ok try cancel hot take might cause vocal disagreement vietnamese le duan strategically competent ran war badly giap better still exactly military genius loads errors cost many lives still tho	1	1.0	0.0	0.0	americanize ok try cancel hot take might cause vocal disagreement Vietnamese Le Duane strategically competent run war badly gap well still exactly military genius load error cost many life still though
1185	1288232344373956610	streamers support think everyone competition	0	0.0	0.0	0.0	streamer support think everyone competition
1186	1293769401506791426	hcq saves lives! would non doctors google twitter facebook try stop people getting something really help people? certainly helped rep louie gohmert newsmax tv wanted 'just die' hcq saved	1	1.0	0.0	0.0	HQ save life ! would non doctor google twitter Facebook try stop people get something really help people ? certainly help rep Louie gourmet newsman TV want ' just die ' HQ save
1187	1293908940166594573	today el paso department health reports covid deaths highest single day increase deaths occur day	1	1.0	0.0	0.0	today Eli Pasco department health report covid death high single day increase death occur day
1188	1294341891060711425	itsssr dishasalian murder time mumbaipolice cpmumbaipolice cmomaharashtra dgpmaharashtra pawarspeaks officeofut authackeray #sanjayraut anildeshmukhncp tweet rhea maheshnbhatt advmajeedmemon stop duping nation billion #lowerclass #middleclass?? swamy	0	0.0	0.0	0.0	USSR dishevel murder time umbilici cpmumbaipolice Maharashtra dgpmaharashtra perspex iffi Thackeray # Sankara anildeshmukhncp tweet rhea maheshnbhatt advmajeedmemon stop dupe nation billion # low class # middle class ? ? seamy
1189	1294355376117350402	france n mayer bring poor back in! inequalities welfare politics european political science pp	1	0.0	1.0	1.0	France n Mayer bring poor back in ! inequality welfare politic european political science pp
1190	1294574559430094848	scientists discover way make quantum states last times longer #computerscience	1	1.0	1.0	1.0	scientist discover way make quantum state last time long # computer science
1191	1295436069501108227	jonik could increase number covert murders	0	0.0	0.0	0.0	Joni could increase number covert murder
1192	1295565841266651138	australia's victoria reports lowest rise covid cases month source ewn	1	1.0	0.0	1.0	Australia be Victoria report low rise covid case month source wen
1194	1297828882557497344	wishing others badluck clearly inhumane act what's wrong asking support ot lisa's issues too? always put mind ot word obligation protect defend u absolutely loss ur humanity kpop!	0	0.0	0.0	0.0	wish other bad luck clearly inhumane act what be wrong ask support OT Lisa be issue too ? always put mind ot word obligation protect defend you absolutely loss you be humanity pop !
1195	1298147871590514690	there's biometrics where's tell	0	0.0	0.0	0.0	there be bio metric where be tell
1196	1298222735718416385	upper west side residents furious considering suing new york city homeless increase abc new york #smartnews	0	0.0	0.0	0.0	upper west side resident furious consider sue new York city homeless increase ABC new York # smartness
1197	1298452222850760710	imma say bad report yet	0	0.0	0.0	0.0	imam say bad report yet
1199	1301613556895539202	msu athletics partnered michigan department state local election officials promote civic engagement prior presidential election partnership initiatives already underway	0	0.0	0.0	0.0	mus athletic partner Michigan department state local election official promote civic engagement prior presidential election partnership initiative already underway
1200	1301917033303605250	difference smoking obesity treated despite producing roughly similar results public health tho obesity might worse fascinating	1	1.0	0.0	0.0	difference smoking obesity treat despite produce roughly similar result public health though obesity might worse fascinating
1201	1303458590255017984	#usdcad th september short pullback daily bearish rejection support pips pips trade reversed start new week make higher highs stop trade th september bad trade successful one	0	0.0	0.0	0.0	# Asgard Th September short pullback daily bearish rejection support pip pip trade reverse start new week make high high stop trade Th September bad trade successful one
1205	1304928591659118592	ever seen titans attacking nontitan tries intervene? amazing turn non titan rolling floor laughing rolling floor laughing rolling floor laughing rolling floor laughing titans vibe #mybesttachapics	0	0.0	0.0	0.0	ever see titan attack non titan try intervene ? amazing turn non titan rolling floor laugh rolling floor laugh rolling floor laugh rolling floor laugh titans vibe # ambassadorship
1206	1305907854088470533	election laws sometimes robotically applied harsh results mindful deadlines rules associated petitions discretionary used objections disqualify potential candidates john o'driscoll	0	0.0	0.0	0.0	election law sometimes robotic ally apply harsh result mindful deadline rule associate petition discretionary use objection disqualify potential candidate john discolor
1207	1306115169932603398	yejin back st place stop voting! fandoms sure vote harder favs thei behind victory hand medium light skin tone	0	0.0	0.0	0.0	Yukon back st place stop vote ! fandom sure vote hard fave their behind victory hand medium light skin tone
1208	1307519861690597376	growing number otherwise well people developing form ptsd administration cheerleaders whose malevolence contempt life beyond comprehension	1	1.0	1.0	1.0	grow number otherwise well people develop form PST administration cheerleader whose malevolence contempt life beyond comprehension
1209	1307763840663212032	montana press really needs run story first term congressman rejects evolution dismisses science climate change recently promoted idea herd immunity solution coronavirus pandemic via huffpostpol	1	1.0	0.0	1.0	Montana press really need run story first term congressman reject evolution dismiss science climate change recently promote idea herd immunity solution coronavirus pandemic via sevastopol
1210	1308849179918315524	djammmer nilsvanwoensel config depend vpn solution essence ensure cm client using cmg mu management traffic reason configmgr go vpn period	0	0.0	0.0	0.0	declaimer nilsvanwoensel con fig depend VP solution essence ensure cm client use Cm mu management traffic reason configure go VP period
1211	1308876263218647041	teach anti whites stop hating #education	0	0.0	0.0	0.0	teach anti white stop hate # education
1212	1309013224029913088	chilean abuse survivors fear covid crisis stop investigations accused clergy inesanma	0	0.0	0.0	0.0	chilean abuse survivor fear covid crisis stop investigation accuse clergy inseam
1213	1309694719170088960	yet heat started fast st quarter shots stopped falling stops stopped coming boston beats miami heat lead ecf games game sunday	0	0.0	0.0	0.0	yet heat start fast st quarter shot stop fall stop stop come Boston beat Miami heat lead ECG game game Sunday
1214	1310521437455675392	hmph! kidding dynamite body although really time modeling bites lower lip moh	0	0.0	0.0	0.0	humph ! kid dynamite body although really time modeling bite low lip Moho
1215	1310927408644739081	multifarious nature damage means treatments cardiac issues infection require tailored approaches	1	1.0	1.0	1.0	multifarious nature damage mean treatment cardiac issue infection require tailor approach
1216	1311604337756581888	finally naturegenet phenome wide mendelian randomization mapping influence plasma proteome complex diseases comes nice query tool #proteomics #pqtl	1	0.0	1.0	1.0	finally nutrient phenom wide mendelian randomization mapping influence plasma protege complex disease come nice query tool # Potomac be # patel
1217	1312094356002742274	speakerpelosi randpaul senatemajldr senatorromney teampelosi mcconnellsneck scottforflorida please pass payroll support program extensionact hr furloughed need jobs essential workers! folded hands medium light skin tone airplane blue heart double exclamation mark	0	0.0	0.0	0.0	sparkle randal counterculture sanatorium temple McConnell be scottforflorida please pass payroll support program extension act hr furlough need job essential worker ! fold hand medium light skin tone airplane blue heart double exclamation mark
1218	1313175683644952583	priority future research impact covid suicide self harm role inequalities feature economic regional ethnic know effect overall numbers becomes key question	1	1.0	0.0	1.0	priority future research impact covid suicide self harm role inequality feature economic regional ethnic know effect overall number become key question
